port1_H,port2_H,port3_H,port4_H,port1_D,port2_D,port3_D,port4_D,V1,V2,V3,V4,Cost
0.3128224458604267,0.18280914073066906,0.0082356504872541,0.4961327629216502,0.05528963078481648,0.4551386214919729,0.11490626012060433,0.3746654876026063,-5227.482771324544,-384.2336075195848,1827.671410518858,3773.8808566371254,0.5662952103305173
0.33660471759880534,0.15860621399238736,0.015325695709662098,0.48946337269914525,0.06341740366283614,0.44463992670399916,0.09245032832624983,0.3994923413069148,-5497.601599911817,-654.3524361068582,1557.5525819315844,4043.999685224399,0.5561079729517939
0.31913571414056924,0.1767565060841387,0.009711256124530936,0.49439652365076114,0.05071239029247577,0.4586845175507864,0.1075013903584496,0.3831017017982882,-5669.597565118054,-826.3484013130952,1729.5485471378215,3872.003720018162,0.5626114766889867
0.3347163406991937,0.16124153165933577,0.015190669497981535,0.4888514581434889,0.06291148244347672,0.44507163704507213,0.0933318595878789,0.3986850209235723,-5493.321313711375,-1002.6246527197743,1905.8247985445005,4048.279971424841,0.5655392249671863
0.3816626623523207,0.11394090784765723,0.043418985867201505,0.4609774439328206,0.1013384757060327,0.4031571510119459,0.0604191161044337,0.4350852571775876,-5060.803935012676,-570.1072740210752,1473.3074198458014,4480.79735012354,0.5628391423712278
0.36509613317323136,0.1303488587888555,0.028445084828351386,0.47610992320956186,0.09371884761275324,0.4121230827661955,0.06647019300060618,0.42768787662044505,-5308.969362128733,-321.94184690501856,1721.472846961858,4232.631923007483,0.5421084228711448
0.3561696220133076,0.13933392632980585,0.021040539695240924,0.4834559119616457,0.08279752697053543,0.4242456180775093,0.0769338320943052,0.4160230228576501,-5201.769576707775,-429.1416323259769,1828.6726323828163,4125.432137586525,0.556871111202173
0.35480304015850295,0.14066541520591133,0.020596211005242265,0.48393533363034336,0.08192670231753983,0.4250357635166108,0.07777239516122901,0.4152651390046204,-5192.306418777208,-419.6784743954098,1819.2094744522492,4115.968979655958,0.5574386884279564
0.3577468976999548,0.1375865169076224,0.021745824380574312,0.4829207610118485,0.08541772879447901,0.4213548717232461,0.075639390319393,0.41758800916288186,-5160.745525078476,-388.1175806966782,1850.7703681509809,4147.52987335469,0.5577209381021152
0.3615742071119525,0.1335972265958248,0.024876967713791973,0.4799515985784307,0.09080979118913006,0.4154633102239237,0.07053954874040166,0.42318734984654466,-5217.390635796297,-331.4724699788576,1794.1252574331602,4204.174984072511,0.5564573285296188
0.3796503389474216,0.11534102112634088,0.034157320279251877,0.4708513196469856,0.11867434966849409,0.3858840788910102,0.05685345479806544,0.4385881166424302,-5405.390829385125,-143.47227639002998,1982.1254510219878,4392.175177661338,0.5572373997032236
0.3661777810614346,0.12962596085957992,0.025905500575824306,0.478290757503161,0.09459539112433972,0.4131140610839537,0.0868100441761219,0.40548050361558463,-5651.058999897117,-389.1404469020223,2227.79362153398,4146.507007149346,0.547686214133712
0.32998066157801653,0.16942928922110212,0.045823524413198716,0.4547665247876827,0.11583196652848492,0.4013547707250299,0.21678460108258554,0.2660286616638996,-6129.902464190994,89.70301739185436,2706.637085827857,3667.663542855469,0.5224295884273448
0.30793259218098823,0.19442658939467594,0.07763466045514049,0.42000615796919544,0.1733421372532531,0.34930447297179806,0.31769044059989154,0.15966294917505724,-5833.56602322634,386.0394583565079,3002.9735267925107,3371.3271018908154,0.33310131483428024
0.2979102805352616,0.20487336017886204,0.07834034692642386,0.41887601235945254,0.1631429622191822,0.3597231134346152,0.3190570486934296,0.15807687565277295,-5735.8819136755665,288.3553488057346,2905.2894172417373,3273.642992340042,0.2074786211027037
0.29544280701578085,0.20467906336099587,0.046695326986020594,0.4531828026372027,0.17318983101154586,0.34667489162549514,0.2777297405577882,0.20240553680517084,-5993.250519613907,545.7239547440753,2647.9208113033965,3531.0115982783827,0.218178823084017
0.32450239692438043,0.1735073628821542,0.032833555093796256,0.4691566850996691,0.13913497401789493,0.37682205290917603,0.21312593972663135,0.2709170333462977,-5717.10919789537,269.58263302553814,2371.779489584859,3807.15291999692,0.2719962182194074
0.42053560717781124,0.08254728121043167,0.13216083498881137,0.36475627662294574,0.13523023559831696,0.3762476574566335,0.1484478133097147,0.3400742936353348,-6457.430165436937,-470.73833451602945,3112.1004571264266,4547.473887538487,0.33958014319081886
0.35694781015308835,0.14207076596601384,0.048495866326463334,0.4524855575544345,0.13758199243822664,0.3783219979296857,0.20163299197225557,0.28246301765983217,-7096.209557989105,168.04105803613822,2473.321064574259,3908.6944949863196,0.3078461328597633
0.3398738512333358,0.1583863507471545,0.038700604854530106,0.46303919316497966,0.1401595497014522,0.37559750054546753,0.20778906723831606,0.2764538825147642,-6996.483666647645,267.7669493775977,2373.5951732327994,3808.96860364486,0.32049947225272046
0.33564253860966903,0.16329654540686078,0.04504815381220786,0.45601276217126235,0.1344951580251721,0.3823020699957416,0.22228320473624827,0.26091956724283794,-6914.986396868506,186.2696795984586,2455.0924430119385,3727.471333865721,0.33007341788810474
0.34968516164003416,0.1461427260313077,0.01846193442542465,0.4857101779032335,0.1841022727811589,0.32648193066617365,0.1427115588480346,0.34670423770463293,-7367.2703667248115,638.5536494547641,2002.808473155633,4179.755303722027,0.3143177317568301
0.3521458031491915,0.14306141519484314,0.018920060328783187,0.485872721327182,0.20943116241177986,0.29842919209967633,0.11902585318534463,0.3731137923031991,-7501.40114068381,772.6844234137627,1868.6776991966344,4313.886077681025,0.4111460413002338
0.37255508580270025,0.12254356100672337,0.027822137741852087,0.47707921544872434,0.28252017659996304,0.22493108028161277,0.13704066867382503,0.35550807444459914,-7827.664661198682,1098.9479439286345,2194.941219711506,4640.149598195897,0.4399140074074726
0.41208793547464406,0.08392471982182102,0.06171488158844855,0.44227246311508644,0.2933754182346587,0.21014725511043086,0.08794754516766756,0.40852978148724284,-7583.015263552404,854.2985462823565,1950.2918220652282,4884.798995842175,0.3918596159506676
0.39895655732748597,0.09734768040077625,0.06331776951195807,0.44037799275977957,0.3123722534341032,0.19013954511116357,0.07785247981080073,0.41963572164393254,-7758.039494515662,1029.3227772456148,1775.2675911019699,5059.8232268054335,0.42708253590176215
0.36840252357172903,0.1280921739536155,0.07057040282806516,0.4329348996465904,0.3507930912278446,0.14919388787451207,0.06695006938988793,0.43306295150775537,-7507.497033323095,1279.8652384381817,1524.725129909403,5310.365687998001,0.4529131937988427
0.37133035675078446,0.12564941033886706,0.06904948675731627,0.43397074615303216,0.3474885773428279,0.15280604421460905,0.06814602574915192,0.4315593526934111,-7543.212282517879,1244.1499892433974,1560.4403791041873,5274.650438803216,0.4950044841307825
0.3707359037571803,0.12690088391140603,0.08244506165587971,0.4199181506755339,0.3360951288586449,0.1635167392608601,0.04888349153842105,0.45150464034207394,-7706.865169314932,1080.4971024463448,1396.7874923071345,5438.303325600269,0.490354195327818
0.37636876427058513,0.121007857919819,0.07974685655365632,0.4228765212559395,0.3291340351015778,0.17055827467445286,0.05055601035789518,0.44975167986607406,-7772.959874716469,1014.4023970448077,1462.8821977086716,5372.208620198732,0.5121364833760456
0.3749204258986536,0.12168557586461003,0.07163728230311982,0.43175671593361653,0.3378098992887975,0.16265685546554282,0.06224039957820943,0.43729284566745014,-7892.970361067094,1134.4128833954323,1582.8926840592962,5492.219106549357,0.5060078854465936
0.35096985758844595,0.14664586427809298,0.08032852999235002,0.42205574814111096,0.36590562094896123,0.13343479140968045,0.05759291773855367,0.4430666699028046,-7664.16617961081,1363.2170648517163,1354.0885026030123,5263.414925093073,0.4932165839284827
0.3483926093192429,0.15071932257230114,0.10152404979920786,0.39936401830924817,0.3510882871595972,0.1469319833684332,0.03637611724447416,0.4656036122274954,-7470.455332434931,1169.506217675837,1160.377655427133,5069.704077917194,0.5213270232131635
0.25116119428101435,0.24561367283928623,0.0070299549100961605,0.49619517796960333,0.41195403592938,0.09070866222832172,0.12301236324830973,0.3743249385939885,-6610.155710372382,2029.805839738386,2020.6772774896822,4209.404455854645,0.5426667435915726
0.2554115823194681,0.2411240822180913,0.005222044731388906,0.49824229073105164,0.430778124200635,0.0719703543256607,0.13513057999837322,0.362120941475331,-6721.909567032556,2141.55969639856,2132.431134149856,4321.158312514819,0.5758270140778864
0.2556825908580464,0.2408247723412001,0.005180851669745466,0.498311785131008,0.43102075862024863,0.07121937972879902,0.1355183754857913,0.3622414861651611,-6724.39734120289,2144.0474705688944,2134.9189083201904,4323.646086685153,0.568023136391215
0.2418695019314356,0.2650215015673548,0.11953115342673558,0.37357784307447384,0.370379987456872,0.1481997642011351,0.35054801532920005,0.13087223301279285,-7905.325289749746,963.1195220220382,3315.846856867047,3142.718138138297,0.5679465536708053
0.27416993722737465,0.23589559579069247,0.1726711703438781,0.3172632966380548,0.3870553377293927,0.13309846933792838,0.3876797002665502,0.09216649266612874,-8146.602992781779,721.8418189900046,3557.1245598990804,2901.4404351062635,0.2331479415811393
0.2803047352529425,0.23148904030664685,0.19798415505218542,0.29022206938822515,0.4139871200741814,0.10463737342824532,0.3806158148877344,0.10075969160983893,-8042.507496541533,825.93731523025,3661.2200561393256,2797.3449388660183,0.1705860138966189
0.28067016033166803,0.23104482351212796,0.19901978041404159,0.2892652357421624,0.4147803127551744,0.10356622220531443,0.3804679993637679,0.10118546567574316,-8036.601229337685,831.8435824340979,3667.1263233431737,2791.4386716621702,0.1783430200232402
0.3449453952234171,0.16643718115317319,0.2231260883308732,0.26549133529253666,0.3791267749884401,0.14252283632582005,0.42080845441542974,0.05754193427031027,-8308.548734541126,559.8960772306575,3939.073828546614,3063.3861768656107,0.17852432589795986
0.3500527560624253,0.16159707715534327,0.22518191145729724,0.26316825532493415,0.37395593621921364,0.14791779753802844,0.42434631159447145,0.053779954648286506,-8333.376710546383,535.0681012253998,3963.901804551872,3088.2141528708685,0.09009618356535277
0.3562491287557698,0.1554725819168945,0.2299608000434474,0.25831748928388826,0.3733077192174819,0.14865070399260677,0.42546806712420393,0.05257350966570746,-8367.386258519819,501.058553251965,3997.911352525307,3054.2046048974335,0.08364494104205979
0.35010551273642254,0.1617331142529448,0.22808616818829186,0.2600752048223408,0.3814526258979424,0.1399395937807667,0.4203786090888703,0.05822917123242062,-8418.178099748531,551.8503944806785,3947.1195112965934,3003.41276366872,0.07901106402561102
0.35039587481651824,0.16049406780568226,0.21535699598449565,0.2737530613933039,0.3556534654953837,0.1672349500615866,0.43134726116043204,0.045764323282597816,-8535.743869125883,434.28462510332633,3829.553741919241,3120.9785330460722,0.08835532080843805
0.3560900799431406,0.15497436843257717,0.2193107272985048,0.2696248243257774,0.354388444324436,0.16860853395954345,0.4330913923401931,0.04391162937582732,-8581.480379955985,388.5481142732241,3875.2902527493434,3075.24202221597,0.07460884528875103
0.3838964542560573,0.12720790519589928,0.23367599516143914,0.25521964538660447,0.3143047145842398,0.2108875277129562,0.4494184478665472,0.025389309836256764,-8405.601317180499,212.66905149773825,4051.169315524829,3251.1210849914555,0.0699101730798782
0.4076497477230758,0.10396500478564706,0.2523987373024036,0.2359865101888736,0.31228488813327193,0.2130840627690342,0.45211713686757077,0.022513912230123004,-8538.260895368918,80.00947330931862,4183.828893713248,3118.4615068030357,0.038832238830175225
0.39777640315818746,0.11403522305590529,0.24634231386760386,0.24184605991830346,0.31009975764163694,0.21527888074041027,0.4523779485555494,0.022243413062403426,-8437.025685426335,181.24468325190082,4082.5936837706663,3219.696716745618,0.027499939536650777
0.40606014996843576,0.10531503360799108,0.2518200876056779,0.23680472881789522,0.31142180519239154,0.21332856785713508,0.4528444170031001,0.022405209947373328,-8525.289716838091,92.98065184014389,4170.857715182423,3131.4326853338607,0.031271333856708224
0.4084859815620951,0.10329449030028452,0.2589865181697963,0.22923300996782403,0.31070535502360136,0.214609399033628,0.45253142004257413,0.02215382590019652,-8586.40294561705,154.0938806191025,4231.970943961382,3192.5459141128194,0.027890746917644836
0.4047668381256999,0.10715314547679719,0.25692414755589144,0.23115586884161152,0.3097674016556213,0.21544464944829098,0.45303912819701386,0.021748820699074006,-8546.58931310804,193.90751312811312,4192.157311452371,3232.35954662183,0.027166018068354864
0.4043530073481771,0.10733977423080072,0.2546599664315977,0.2336472519894244,0.31039254457603804,0.21473917548003968,0.45290934453572207,0.021958935408200222,-8578.315054254126,162.1817719820267,4160.431570306285,3200.6338054757434,0.028456265117636582
0.40433361353643904,0.10768119018771294,0.25866629773583844,0.2293188985400096,0.3090081457649689,0.2160577892657497,0.4533879026148132,0.021546162354468195,-8632.828626632621,216.695344360521,4214.945142684779,3255.1473778542377,0.028532850905104584
0.4039706734055226,0.10793190396723665,0.2576616824533597,0.23043574017388094,0.3048586127733413,0.22049485953886833,0.4544629351993937,0.020183592488396632,-8653.640263422074,195.88370757106753,4194.1335058953255,3275.9590146436913,0.028538293567559974
0.4046423019268236,0.10781303767205513,0.265381889933579,0.22216277046754226,0.30206690644174494,0.22325600436267423,0.4552009375293908,0.019476151666190097,-8727.532342921932,269.7757870709254,4268.025585395183,3349.8510941435493,0.02771777590843772
0.40405688865799,0.10817888860700776,0.26226631569009745,0.22549790704490488,0.2889123686764974,0.23706428760525136,0.4581061634486011,0.015917180269650194,-8789.37268219513,207.93544779772742,4206.185246121985,3411.6914334167473,0.027473519617617265
0.40298788791758394,0.10909177128865546,0.2615122235097539,0.22640811728400656,0.29006887451150565,0.2360484374208639,0.45761592541835744,0.016266762649273014,-8796.054066133147,214.61683173574565,4199.503862183967,3405.010049478729,0.02542590529423757
0.4014644281984101,0.11052157636321097,0.259744924828905,0.228269070609474,0.29418245974746077,0.23174841625948045,0.45679019679090416,0.017278927202154702,-8817.017569167288,235.5803347698867,4178.540359149825,3384.046546444588,0.02584101751914799
0.401801937748158,0.11013161981373021,0.256160420130628,0.23190602230748392,0.29514981115678296,0.23080356341786046,0.45639671483603406,0.017649910589322537,-8770.275103384116,188.83786898671445,4131.797893366653,3337.304080661416,0.026924121246582836
0.40109025573147916,0.11072408783180769,0.25173413589618804,0.23645152054052515,0.2804084528275562,0.24620173049817864,0.45781614189630676,0.015573674777958405,-8844.99133522244,114.12163714839177,4057.08166152833,3412.0203124997383,0.026720447688241937
0.3932511086457154,0.11837771580569276,0.24404502326623884,0.24432615228235294,0.27709091212154086,0.24970215028992845,0.4563754584843648,0.016831479104165818,-8930.541496688518,199.67179861447096,3971.531500062251,3497.5704739658177,0.025194964106331343
0.39275055670361303,0.11839048761747276,0.23829603121819234,0.25056292446072187,0.2775790484536406,0.24927956759653935,0.4548693588704081,0.018272025079411947,-9004.769810581192,125.44348472179767,3897.3031861695777,3423.3421600731444,0.02835101756766346
0.3933945097234024,0.11828462423218138,0.25051186174162815,0.2378090043027881,0.3145317730433116,0.21055449779304067,0.45140308528876794,0.023510643874879715,-9186.084084285338,306.75775842594345,4078.6174598737234,3242.0278863689987,0.02884778083110212
0.42056864510113945,0.0912298354110387,0.2655442436093093,0.2226572758785125,0.3208656685935953,0.20334020250091564,0.4480466677731563,0.02774746113233265,-9413.851489254828,78.99035345645277,4306.384864843214,3014.260481399508,0.03411472434342412
0.4199734397851872,0.09147908780841024,0.25913246444004645,0.22941500796635605,0.2733301725075373,0.2536223810458143,0.4595021792805166,0.013545267166131721,-9615.238871748828,-122.39702903754693,4104.997482349214,3215.6478638935077,0.026201175384925487
0.42087462342827503,0.09002284644079268,0.2538941771553238,0.2352083529756086,0.2702426225124181,0.2567165376458099,0.45883215613369893,0.014208683708073136,-9531.870046234886,-205.7658545514899,4021.628656835271,3132.279038379565,0.01762538520161532
0.4316393721915327,0.07965646919019401,0.2671290085085745,0.22157515010969867,0.24331004641406795,0.2842235382313255,0.4600023407001406,0.012464074654465853,-9410.161345883964,-327.47455490241254,4143.337357186194,3253.9877387304878,0.016878716567768928
0.4322709573789212,0.07918739528678818,0.2674582865088954,0.22108336082539526,0.2433786743355768,0.2846312114226806,0.4596026469375501,0.012387467304192441,-9404.968250995516,-332.66764979086054,4148.530452074642,3248.79464384204,0.01512028461820311
0.43953057639968895,0.0725753422594226,0.2820259641519538,0.20586811718893458,0.21877208555308233,0.31002156691382626,0.45718493048668246,0.014021417046408975,-9517.502375272703,-445.20177406804754,4261.06457635183,3361.328768119227,0.015048974343100397
0.43777202456002784,0.07412214946358,0.2771711379768122,0.21093468799957996,0.225166173668963,0.3031120123009085,0.4582507113094117,0.013471102720716737,-9559.363227435575,-403.3409219051746,4219.203724188957,3319.467915956354,0.018471748089997717
0.4385629933065737,0.07347371213259474,0.2792106517428433,0.2087526428179882,0.2223431034253968,0.30586068946558453,0.45806136525662094,0.013734841852397697,-9577.666692954612,-421.6443874242107,4237.507189707992,3337.77138147539,0.017040428340524702
0.43799022964384016,0.07378437836636334,0.278396917744016,0.20982847424578058,0.22364651246775796,0.30462260674933933,0.4581019391951819,0.013628941587720855,-9585.745446471363,-413.5656339074605,4229.428436191242,3329.69262795864,0.017584155133052195
0.4374333475368116,0.07432105881572919,0.2786839055419713,0.20956168810548792,0.2198656526955488,0.3085015776995813,0.456832917026902,0.01479985257796796,-9607.307096908942,-435.1272843450398,4207.866785753663,3351.2542783962194,0.017318716075309187
0.43456772580094744,0.07774231507640962,0.280839033192065,0.2068509259305779,0.19008136565018702,0.33864100436241085,0.441407332800673,0.029870297186728983,-9745.04613667215,-572.8663241082477,4070.127745990455,3488.9933181594274,0.01834300604634498
0.41958131088161976,0.09417077303002422,0.28967841495932767,0.19656950112902835,0.12673291537275572,0.39846430753990325,0.34601061749608547,0.12879215959125548,-9372.150534146493,-945.7619266339057,3697.232143464797,3861.8889206850854,0.029089045027363508
0.41346792591505155,0.09950429465686744,0.2781261509408398,0.2089016284872412,0.1196941546410641,0.4029702101495524,0.3018373239476846,0.1754983112616989,-9034.268397160735,-1283.644063619664,3359.3500064790387,3524.006783699327,0.09708628580392208
0.4161531690601177,0.09793844542520243,0.29967685768991675,0.18623152782476327,0.1216527560819837,0.4024592860714253,0.3261534317332306,0.14973452611336058,-9437.783721029336,-880.1287397510631,3762.8653303476394,3927.522107567928,0.13046644843243638
0.40221028308990897,0.11411774197498459,0.32723004326569455,0.15644193166941192,0.10568061997283829,0.41965785104206077,0.34434624571796635,0.13031528326713449,-9828.847723811496,-489.0647369689045,4153.929333129798,4318.5861103500865,0.11568654343880878
0.41221034233365567,0.09961365696911986,0.26044671495941973,0.2277292857378047,0.14710550608863665,0.38038985735011005,0.3933950839473661,0.07910955261388715,-9430.623110685723,-90.84012384313161,3755.7047200040247,3920.3614972243136,0.12798270882176022
0.41066515995489833,0.10099220623014686,0.25473455397915606,0.23360807983579884,0.1477210129207698,0.3796140492086641,0.3911490474292482,0.08151589044131785,-9470.367590105165,-51.09564442368972,3715.9602405845826,3960.1059766437556,0.06329510586654857
0.4073911903901651,0.10510215803807614,0.2617650336406954,0.22574161793106337,0.1479817857248944,0.380021583903874,0.4014285564935035,0.07056807387772808,-9316.729610891069,102.54233479040641,3869.5982197986787,4113.743955857852,0.06407187217262263
0.4062472032958219,0.10638744627528746,0.26478317423562386,0.22258217619326684,0.1625635395092965,0.3658669219200646,0.4218160947919171,0.04975344377872181,-9216.298562504622,202.9733831768528,3970.029268185125,4013.312907471405,0.062339486142469466
0.4071557741047377,0.10562351063500203,0.26770753682880033,0.21951317843146,0.162619983298614,0.36590969128442974,0.42342248060711163,0.04804784480984466,-9241.52881869469,177.7431269867862,3995.2595243751916,3988.0826512813387,0.0508335591655439
0.4079040893698038,0.10542850769777994,0.2810981965373505,0.20556920639506568,0.14950772798273532,0.37867239086487536,0.41808409070110997,0.053735790451279325,-9154.215853653008,90.43016194510491,4082.572489416873,4075.39561632302,0.0501667332674011
0.3967724438672538,0.11369503572379992,0.2312818233248738,0.25825069708407244,0.15486551733666803,0.3722671613371125,0.3951433956774908,0.07772392564872858,-8797.578108311105,447.0679072870073,3725.9347440749707,4432.033361664922,0.058705663504129646
0.39698864340553675,0.113809386735815,0.23581861434057375,0.25338335551807445,0.14901198961710424,0.3778515546856129,0.392483328064028,0.0806531276332548,-8765.295860674838,414.7856596507408,3758.2169917112374,4464.3156093011885,0.0652513722602853
0.3946490110720312,0.11617455533588274,0.23873221024341235,0.2504442233486738,0.1563625374383626,0.37079400983186916,0.4047927350858092,0.06805071764395898,-8705.434439549186,474.6470807763928,3818.0784128368896,4404.454188175537,0.06815769271261232
0.3938636457756243,0.1138533717238719,0.1895596493244959,0.30272333317600797,0.17223029153277478,0.35384212678290494,0.3794106669569611,0.09451691472735933,-8405.721045054514,774.3604752710661,3518.3650183422164,4704.16758267021,0.061887788066942756
0.3865222441543319,0.12793061639115935,0.2895839531267759,0.1959631863277329,0.10578359400391167,0.4211320729987717,0.37593981045033936,0.09714452254697718,-9067.413238187102,112.66828213847646,4180.0572114748065,5365.8597758028,0.0707922125492653
0.393279791732602,0.11686961980607788,0.22438903518655243,0.2654615532747677,0.14593167398435627,0.3804079322913801,0.38242789613820016,0.09123249758606349,-9510.088720295187,555.3437642465608,3737.381729366722,5808.535257910884,0.10854414598321568
0.41134276253103014,0.09645036164969521,0.19911494603373892,0.29309192978553567,0.14034912801186725,0.38256894976045935,0.31616203530988735,0.1609198869177859,-9922.635475017716,142.79700952403243,3324.8349746441936,6221.082012633412,0.07579477167748104
0.40992480045627655,0.09876525603824145,0.21384750810637743,0.27746243539910453,0.1317827055065166,0.39080347734908033,0.31539762551047723,0.16201619163392586,-9825.527344383489,45.68887888980407,3421.943105278422,6123.9738819991835,0.11073977520646246
0.39576378495081843,0.11823227623996757,0.2884270916760134,0.19757684713320064,0.1011571036724452,0.4215959071935026,0.302062203469586,0.17518478566446616,-9371.230927111881,-408.6075383818037,3876.23952255003,5669.677464727576,0.11424754723178349
0.38233489553688094,0.12824603229600587,0.22435922837283864,0.2650598437942745,0.17881874751252386,0.3495530119857634,0.4196749512540847,0.051953289247628154,-8173.666396606817,788.9569921232602,5073.804053055093,4472.112934222512,0.15089867208848623
0.37061001519476067,0.15000894313647828,0.37854468370503475,0.10083635796372642,0.1490541352779583,0.3797030007807831,0.4429391106955933,0.028303753245665263,-8407.240802678358,555.38258605172,4840.229646983553,4238.538528150972,0.055307658093132935
0.37107759426219117,0.14950810344084728,0.37928418328542574,0.10013011901153585,0.14922028873337018,0.37960146163958924,0.4427187096390329,0.028459539988007636,-8417.420367544446,545.2030211856312,4850.409211849642,4228.3589632848825,0.10900859410439162
0.3643370436520868,0.1553113983859252,0.36375027472712446,0.11660128323486356,0.09469753422634253,0.43404891086846836,0.41709854110870975,0.05415501379647942,-8048.433891393213,176.2165450343985,4481.422735698409,4597.345439436115,0.10911192314065979
0.35512213141054716,0.16579740873017423,0.37590468512618364,0.1031757747330951,0.07805017279189796,0.450893390182305,0.4023220808797523,0.06873435614604476,-8155.262120531266,69.38831589634573,4588.250964836462,4704.173668574168,0.14085573544006055
0.379072002741192,0.13814071825477525,0.330233942781033,0.15255333622299988,0.13595008203145786,0.3928976886818512,0.44053404208894087,0.030618187197750044,-8510.69997656747,424.8261719325496,4232.813108800258,4348.735812537964,0.16977725981731506
0.376053857529434,0.14153050229511743,0.33888320670991157,0.14353243346553704,0.12392666419425448,0.40500907982941525,0.4345750208705226,0.036489235105807726,-8441.279130930267,355.4053262953457,4302.233954437463,4418.156658175169,0.08766986820178804
